Source,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,e_pmRA,e_pmDE,Gmag,BPmag,RPmag
4689647096561092736,6.55264384141,-71.91711577693,0.0047,5.217,-2.677,0.101,0.109,17.820456,18.084333,17.287150
4689647096573431296,6.55454392347,-71.92526281057,-0.1878,5.438,-2.696,0.498,0.511,20.093700,20.553963,19.454502
4689647096575465088,6.51636653820,-71.93346604690,0.2996,5.127,-2.900,0.128,0.157,18.020864,,
4689647096575500544,6.53420968573,-71.93010879556,-0.1255,4.749,-2.498,0.308,0.400,19.559717,19.873507,18.875755
4689647096575500800,6.54836966329,-71.92807690713,-0.3032,5.901,-1.749,0.242,0.263,19.225050,19.644972,18.656752
4689647096575578624,6.53153767563,-71.92266601484,0.0857,0.703,-0.971,0.276,0.345,19.336285,19.790377,18.736319
4689647096583136512,6.51459803268,-71.93370969621,0.2453,4.711,-3.315,0.291,0.311,19.371311,19.549387,18.691296
4689647096583267328,6.51345428673,-71.92903545495,,,,,,20.724546,21.137646,19.756918
4689647096583269120,6.51774849324,-71.93492069429,-0.1916,5.568,-0.504,0.986,1.148,20.638250,20.995975,19.766642
4689647096583327360,6.51968003975,-71.93395377007,0.2680,5.616,-2.530,0.117,0.121,18.008020,18.279085,17.521534
4689647096583343872,6.53964768767,-71.93073898898,0.2134,4.975,-1.701,0.480,0.612,20.092754,20.683050,19.221203
4689647096583363584,6.51942926232,-71.93532694224,0.9678,3.068,-2.959,1.922,1.621,20.774212,21.238808,20.042894
4689647096583364480,6.52263206761,-71.92951695350,,,,,,20.915714,,19.449430
4689647096583372032,6.55359844084,-71.92704733772,0.1893,5.398,-1.340,0.923,1.015,20.660078,20.805847,20.084047
4689647096583725824,6.55024895091,-71.91734629453,0.2949,4.632,-2.439,0.188,0.191,18.655752,18.925909,18.142855
4689647096583730688,6.55887449427,-71.92436069187,-0.1601,4.834,-2.012,0.531,0.677,20.221117,20.592148,19.734522
4689647096583739520,6.54375521057,-71.92014299741,0.6081,5.011,-2.442,0.555,0.694,20.165174,20.769545,19.545103
4689647096583739648,6.54466929382,-71.92632320400,0.7949,4.810,-1.959,0.700,0.930,20.532827,20.817066,19.686440
4689647096583740928,6.55409602778,-71.91793658985,0.0134,5.948,-1.405,0.650,0.819,20.319313,20.817364,19.644217
4689647096583741312,6.55533949084,-71.91697447801,1.3296,7.374,-3.617,1.120,1.259,20.607030,20.884249,19.823166
4689647096583742080,6.55755268599,-71.92561959585,0.3794,4.450,-4.215,1.140,1.249,20.677126,21.071537,19.861353
4689647096583742208,6.55870293243,-71.91516247657,-0.5447,6.028,-4.866,1.353,1.959,20.966291,20.934586,19.977169
4689647100859604864,6.53367500997,-71.92125236142,0.6389,4.582,-2.301,0.380,0.489,19.736855,20.328022,19.186459
4689647100859606272,6.55001548456,-71.92591199877,-0.1280,5.295,-2.026,0.307,0.328,19.506247,20.058655,19.013807
4689647100859610368,6.51916422036,-71.92687517818,0.0423,5.410,-2.735,0.384,0.407,19.786330,20.365460,19.216960
4689647100859612032,6.52712426575,-71.93210913810,0.3643,4.508,-3.140,0.447,0.427,19.908024,20.026577,19.276260
4689647100859612928,6.52167013947,-71.93262645992,0.6085,5.168,-2.352,0.324,0.331,19.544750,20.052560,18.833738
4689647100859816704,6.51785106243,-71.92421388929,1.5382,23.008,-25.711,0.717,0.923,20.482782,21.831324,19.294525
4689647100859817344,6.53048207201,-71.92190783379,0.2718,6.404,-1.787,0.815,1.350,20.649172,21.025488,20.178541
4689647100866408576,6.55625442970,-71.91523919721,0.2007,4.873,-1.932,0.050,0.054,16.569723,16.766024,16.252594
4689647100866409344,6.55298759644,-71.91746741734,0.9789,3.853,-3.056,1.165,0.974,20.426506,,
4689647100866412032,6.55288964216,-71.92610205729,0.2996,5.254,-2.704,0.260,0.286,19.317272,19.726624,18.755474
4689647100866412288,6.54480048468,-71.92550212662,0.2405,4.754,-2.344,0.089,0.108,17.594482,17.922617,17.116035
4689647100866412800,6.54895172685,-71.92721120144,0.3502,4.858,-2.393,0.228,0.231,19.006462,19.396963,18.453274
4689647100866412928,6.53088669582,-71.92539009726,-0.5873,6.801,-0.711,0.456,0.496,19.914250,20.335682,19.237753
4689647100866413184,6.52169945492,-71.92500492827,0.3811,4.643,-1.410,0.359,0.413,19.752237,20.199602,18.992472
4689647100866414336,6.51694201782,-71.92543964869,0.3993,-0.116,-1.115,0.333,0.366,19.673220,20.248735,19.097450
4689647100866414848,6.52565888014,-71.92767632109,1.5043,6.882,-6.928,0.075,0.081,17.299547,18.284271,16.337920
4689647100866415616,6.52043818069,-71.92981981197,0.3908,5.331,-2.539,0.277,0.309,19.407227,19.865738,18.785072
4689647100866416128,6.52130721673,-71.93089567806,0.7979,5.139,-2.515,0.353,0.394,19.711025,20.269920,19.168089
4689647100866416256,6.52865777319,-71.93172125571,0.3059,5.302,-2.599,0.187,0.197,18.819950,19.144354,18.249153
4689647100866417536,6.51750603705,-71.93358659056,-0.0950,5.112,-2.537,0.078,0.090,17.068610,17.181332,16.376312
4689647100866417664,6.52299422267,-71.93419372946,0.1395,4.884,-2.703,0.190,0.195,18.783794,19.146660,18.220867
4689647100866503552,6.53017293483,-71.92620235553,0.5603,5.433,-2.178,0.396,0.418,19.856583,20.530106,19.232227
4689647100866545792,6.53836091631,-71.92962032099,-1.6230,-4.868,0.771,2.666,2.303,20.843658,21.695002,20.376505
4689647100866546048,6.53267773588,-71.93036032119,0.1518,5.779,-2.496,0.513,0.695,20.244930,,
4689647100868446848,6.56026050482,-71.92390612056,-1.8042,3.302,1.473,1.098,1.060,19.517666,19.446577,18.344028
4689647100868448128,6.52503834943,-71.92334588507,0.2891,5.456,-1.865,0.203,0.261,18.967606,19.378366,18.445099
4689647130919971968,6.57383245822,-71.91763835300,0.0449,4.090,-2.644,0.463,0.649,20.106210,20.701996,19.507920
4689647130920225408,6.57209351433,-71.91224039996,-0.0225,5.845,-3.084,0.535,0.708,20.243530,20.968395,19.638262
4689647130920437376,6.58351286350,-71.91933168823,0.2633,5.029,-2.502,0.147,0.171,18.459742,18.801083,17.980892
4689647130920835840,6.60448866172,-71.91275847870,0.1813,4.903,-2.815,0.129,0.136,18.112234,18.414286,17.633875
4689647130920843136,6.59951404040,-71.90826408316,0.3021,5.204,-2.316,0.115,0.125,18.011652,18.332767,17.545454
4689647130933195392,6.57077258388,-71.91523236293,-1.2390,6.383,-2.348,0.811,1.073,20.616951,21.111261,19.921070
4689647130933200512,6.57681282505,-71.91770810747,-0.7265,6.674,-1.816,0.941,0.875,20.542456,20.949408,19.999380
4689647130933207552,6.58660455371,-71.91934601786,-0.0136,5.476,-2.062,0.317,0.372,19.455130,19.793460,18.804682
4689647130935319040,6.58592205751,-71.90971877614,0.3363,4.813,-2.647,0.256,0.282,19.171923,19.543417,18.626050
4689647130943465088,6.58369512156,-71.91611894876,0.0180,5.195,-3.016,0.196,0.236,18.864950,19.189188,18.299408
4689647130943465216,6.58798763667,-71.91686844821,0.1145,5.456,-1.876,0.154,0.182,18.521692,18.881344,18.032335
4689647130943465600,6.60829360707,-71.90520001279,0.2104,13.130,-7.028,0.203,0.224,18.984465,19.358625,18.411106
4689647130943470208,6.58764589178,-71.91860890088,0.3419,5.058,-3.634,0.522,0.773,20.127977,20.654919,19.658216
4689647130943470464,6.60399317971,-71.91467913552,0.1588,5.391,-2.387,0.271,0.297,19.369589,19.760090,18.866869
4689647130943481856,6.57024839926,-71.92370888373,-2.3307,1.950,2.156,1.256,2.021,20.720076,21.122458,19.586390
4689647130943484416,6.60162185508,-71.91503469280,-0.4840,5.011,-0.567,1.329,1.100,20.621424,20.959267,19.816963
4689647130943484928,6.60653993282,-71.90879130604,,,,,,20.951416,,
4689647130943485696,6.61265164776,-71.90846091382,,,,,,20.999586,21.148240,20.384617
4689647135219331328,6.60632920398,-71.90568524642,-0.0277,5.135,-2.035,0.183,0.209,17.927376,18.089808,17.268276
4689647135219332224,6.61286862778,-71.90770914189,0.1538,5.065,-2.412,0.124,0.138,18.081785,18.372192,17.495918
4689647135219335296,6.60672978732,-71.91450173203,0.3523,4.684,-2.203,0.155,0.173,18.500034,18.767605,17.914925
4689647135219336704,6.57539585994,-71.91333730738,0.6778,5.526,-2.078,0.329,0.361,19.682245,20.137138,19.117320
4689647135219338112,6.58904199308,-71.91605217577,0.2070,5.610,-2.247,0.130,0.151,18.216167,18.541353,17.742100
4689647135219339904,6.59372157965,-71.91874383544,0.1717,5.562,-1.714,0.144,0.158,18.415712,18.731113,17.927423
4689647135219341824,6.58270147733,-71.92066693396,0.2189,5.208,-2.640,0.095,0.158,17.445393,,
4689647135219342336,6.57282629887,-71.92274205815,0.1216,5.351,-3.148,0.177,0.206,18.620491,18.920599,18.122704
4689647135219596928,6.59558372715,-71.91758694671,,,,,,20.934408,21.676440,20.074995
4689647135219597312,6.61052504317,-71.91191769396,1.0192,6.429,-5.927,1.834,2.393,20.836445,21.247738,19.950277
4689647135219616768,6.57486035329,-71.92056235367,,,,,,21.077360,21.717962,19.815600
4689647135226140160,6.60701550566,-71.90572972997,-0.0296,-0.021,-1.130,0.435,0.959,19.661047,,
4689647135226140544,6.61502161346,-71.90755396011,0.1725,5.341,-2.290,0.065,0.071,16.991167,17.327538,16.429642
4689647135226141312,6.60626384292,-71.90932896562,-0.0101,5.699,-2.153,0.274,0.277,19.006643,19.419739,18.464355
4689647135226143104,6.60653541045,-71.91501201097,-0.0145,5.669,-2.777,0.376,0.353,19.549137,,
4689647135226144128,6.57873184056,-71.91308465157,-0.0157,5.156,-2.193,0.170,0.192,18.703241,19.062094,18.158802
4689647135226145536,6.58316457319,-71.91540777554,0.1565,5.325,-2.163,0.061,0.070,16.928429,17.310043,16.392462
4689647135226145792,6.57523548886,-71.91495675280,0.2117,4.756,-2.369,0.069,0.076,17.179287,17.502950,16.699041
4689647135226147840,6.58153155190,-71.92068682547,1.6999,3.987,2.173,0.140,0.165,17.103819,17.543350,15.876119
4689647135226147968,6.57031123770,-71.92109244653,0.2006,5.033,-2.377,0.180,0.188,18.606253,18.967806,18.102821
4689647135226148224,6.57385352595,-71.92221752504,0.1589,5.330,-1.781,0.166,0.204,18.485703,18.661793,17.877151
4689647135226235264,6.57974748378,-71.91653905128,-0.2068,4.839,-2.156,0.536,0.749,20.251049,21.018608,19.606112
4689647135228183552,6.60292577656,-71.90957412255,-0.0319,6.236,-2.299,0.351,0.365,19.588932,20.026450,19.053330
4689646959134328192,6.41326050635,-71.94541953687,0.7555,3.344,-1.504,2.022,1.941,20.805733,21.353935,20.100008
4689647165279585792,6.42304356597,-71.94064939554,0.2096,0.932,-1.183,0.298,0.318,19.403336,19.865526,18.921312
4689647165279586304,6.41501413623,-71.93984522439,0.2039,4.900,-2.341,0.170,0.189,18.739643,19.182375,18.262274
4689647165279589632,6.43403209474,-71.93132590070,0.2238,5.095,-2.563,0.197,0.218,18.966938,19.391415,18.427578
4689647165279691904,6.41462189318,-71.94281366931,0.7125,5.147,-3.177,0.409,0.447,19.827460,20.198570,18.959873
4689647165280547072,6.44550480763,-71.93303756785,,,,,,20.866438,,
4689647165280555776,6.44596004159,-71.92897787804,-0.1657,0.667,-1.288,0.077,0.083,17.410177,17.991892,16.687948
4689647165280836864,6.41902450045,-71.94459579298,0.1524,5.356,-2.618,0.151,0.169,18.449938,18.776033,17.892395
4689647165280978176,6.42886004531,-71.93579001195,0.1096,5.094,-2.651,0.197,0.214,18.901457,19.071530,18.225323
4689647165280979712,6.41200883373,-71.93558755777,0.2843,5.750,-1.866,0.111,0.124,18.005460,18.314562,17.540495
4689647165292755840,6.41423763163,-71.93737170810,0.1933,5.058,-2.106,0.111,0.122,18.061333,18.398235,17.594740
4689647165292765312,6.42308437783,-71.93564787200,0.0514,5.430,-2.603,0.231,0.255,19.122740,19.549704,18.550917
4689647165292787840,6.44380570913,-71.93607445951,-0.0085,5.830,-3.502,0.700,0.932,20.400309,21.059004,19.734123
4689647165292796672,6.45081915650,-71.92732957925,-0.6037,4.987,-2.192,0.442,0.430,19.924310,20.512852,19.224852
4689647165302474368,6.41650863867,-71.93795290899,0.0406,5.236,-2.114,0.115,0.127,18.019178,18.315649,17.491217
4689647165302476672,6.44631289275,-71.93320612003,0.0521,5.040,-2.497,0.084,0.091,17.578299,17.870285,17.074568
4689647165302509952,6.41121823774,-71.93811406984,0.2135,4.753,-2.733,0.138,0.153,18.395756,18.683428,17.803823
4689647165302513152,6.42692241023,-71.93593463391,0.3928,5.382,-2.566,0.207,0.229,18.956617,19.290821,18.358782
4689647165302516224,6.44775709085,-71.93132876642,0.4863,5.838,-1.968,0.172,0.189,18.752354,19.245844,18.157957
4689647165302516608,6.45216582141,-71.93640901334,0.2927,4.966,-2.076,0.201,0.215,18.929949,18.915043,18.221874
4689647165302585088,6.40464349372,-71.94230723612,0.7869,4.558,-2.526,0.558,0.509,19.885448,,
4689647165302587264,6.41122736857,-71.93476197350,0.2470,6.172,-3.857,0.246,0.277,19.220196,19.526410,18.609364
4689647165302591360,6.42437153209,-71.94378633793,0.4147,5.502,-2.190,0.843,0.665,19.730543,,
4689647165302593408,6.42959524467,-71.93934910277,-0.4372,5.458,-2.265,0.390,0.416,19.870450,20.487920,19.238045
4689647165302595200,6.43500676716,-71.94023677984,-0.2045,5.317,-2.993,0.504,0.484,19.990826,20.825779,19.376580
4689647165302595328,6.43628749442,-71.93645442858,0.1914,5.240,-2.529,0.292,0.316,19.503424,19.999704,18.953667
4689647165302596736,6.44292351484,-71.93310832818,0.4321,4.693,-3.110,0.264,0.291,19.367086,19.833400,18.770908
4689647165302598272,6.44961757986,-71.93621879810,-0.4719,6.438,-2.995,0.549,0.837,20.210108,21.069500,19.470120
4689647165302598400,6.44962316317,-71.92866583514,-0.2109,0.517,-1.342,0.253,0.272,19.323624,19.913320,18.765158
4689647165302600192,6.45447228267,-71.93176987065,1.2054,4.785,-0.302,0.561,0.978,20.070660,,
4689647165302691584,6.40250438267,-71.93976101295,,,,,,20.878864,21.784430,20.034983
4689647165302692608,6.40435334388,-71.94659951540,,,,,,20.905758,21.612217,20.184326
4689647165302695168,6.40833420022,-71.93534939869,-0.1928,6.397,-2.234,1.099,1.291,20.683060,21.847000,20.131084
4689647165302696960,6.41269004484,-71.94061132133,-0.4749,5.010,-2.931,1.167,1.019,20.609465,21.678390,20.120434
4689647165302702848,6.42386620448,-71.93689675823,0.1447,6.474,-0.010,0.728,0.856,20.256062,20.691917,19.177616
4689647165302704512,6.42852379928,-71.93535162516,,,,,,20.981750,,
4689647165302705152,6.42924306411,-71.93289484505,0.6849,4.253,-0.567,0.615,0.820,20.308730,20.942968,19.653494
4689647165302708352,6.43520119843,-71.93683821856,-0.7373,4.055,0.035,1.036,0.962,20.720621,,
4689647165302709632,6.43694336950,-71.92976749419,2.0067,1.191,-2.809,1.104,1.047,20.506600,,
4689647165302711296,6.43958583279,-71.92906614351,1.0865,4.726,-4.022,1.748,2.235,20.880785,,
4689647169579224960,6.44429212091,-71.92964323205,0.0782,5.273,-2.223,0.108,0.118,18.011127,18.316053,17.511654
4689647169579225088,6.43926825427,-71.92993502091,0.0951,5.195,-1.770,0.211,0.231,19.077090,19.434872,18.493977
4689647169579226624,6.43327059028,-71.93174350695,,,,,,21.086670,,
4689647169579226880,6.43848851493,-71.93303535977,-0.1587,4.967,-1.650,0.369,0.447,19.710121,,
4689647169579227008,6.42945371109,-71.93178754751,0.2352,5.807,-2.542,0.144,0.157,18.383799,18.732300,17.898283
4689647169579227392,6.42391986286,-71.93299371086,1.0465,5.510,-2.708,0.431,0.545,19.976788,20.641285,19.378860
4689647169579229056,6.43747615774,-71.93583066054,0.2665,5.747,-2.663,0.157,0.165,18.552477,18.910595,18.054422
4689647169579229568,6.43138453728,-71.93661260279,0.1737,5.733,-1.774,0.111,0.125,18.014473,18.335901,17.532314
4689647169579231360,6.41333831317,-71.93646548472,0.0435,5.372,-2.759,0.128,0.142,18.277742,18.621218,17.805038
4689647169579231488,6.41742771873,-71.93697694924,0.1777,5.071,-2.190,0.165,0.184,18.634610,19.013690,18.117456
4689647169579232128,6.42151241260,-71.93842582917,0.5732,7.308,-3.615,1.759,1.579,20.569153,,
4689647169579232256,6.42071155556,-71.93896678979,-0.2472,4.407,-2.373,0.156,0.170,18.332987,18.501830,17.603867
4689647169579232896,6.40719715566,-71.93784119427,0.2260,5.111,-2.426,0.208,0.231,19.052763,19.502300,18.521706
4689647169579233664,6.41021891833,-71.93887929355,-0.0063,5.842,-3.883,0.183,0.217,18.364542,18.436918,17.516070
4689647169579234688,6.41566069390,-71.94207558138,0.0019,4.446,-2.465,0.328,0.339,19.547548,20.176120,19.019375
4689647169579235072,6.42434205006,-71.94329415495,0.3079,4.259,-2.384,0.275,0.241,18.287766,18.082327,17.172241
4689647169579274752,6.42316096641,-71.93652071536,0.5613,4.427,-1.515,0.833,0.704,20.528933,,
4689647169579288192,6.43322288562,-71.94184724032,0.3233,4.493,-1.697,0.835,0.979,20.527900,21.366978,20.175873
4689647169579289856,6.45136712886,-71.93312230260,,,,,,21.040304,21.987158,20.918116
4689647169579351680,6.40758910118,-71.94421744255,,,,,,21.062920,20.990625,19.442732
4689647169579352192,6.45595918547,-71.93465230274,,,,,,21.102144,21.309353,20.369944
4689647169579378944,6.44510528093,-71.93136642098,,,,,,21.147774,,
4689647169585984896,6.43858273936,-71.92940597152,0.0616,5.685,-2.446,0.334,0.344,19.625624,20.006678,18.755754
4689647169585985024,6.44750647761,-71.93054845592,1.2945,5.954,-2.555,0.632,0.714,19.962126,20.042725,18.530310
4689647169585985152,6.45338177913,-71.93182093729,0.2475,5.326,-2.494,0.098,0.106,17.774813,18.040434,17.223166
4689647169585985536,6.43938177581,-71.93282824400,0.2477,5.199,-2.162,0.106,0.116,17.970596,18.172533,17.372753
4689647169585986432,6.45375847066,-71.93675131297,0.2053,4.683,-2.553,0.029,0.031,15.483454,15.927959,14.866137
4689647169585986944,6.43969918382,-71.93709827354,4.0610,-0.174,-5.375,0.523,0.541,19.263866,19.499588,18.465326
4689647169585987456,6.44111098427,-71.93839434751,-0.0174,5.817,-2.936,0.284,0.291,19.333008,19.892847,18.774767
